runid,well,gene,barcode,counts
NCIDIV_4868,A2,HCoV-229E-3CL,5D8,217
NCIDIV_4868,A2,HCoV-229E-3CL,5E8,406
NCIDIV_4868,A2,HCoV-229E-3CL,5F8,243
NCIDIV_4868,A2,HCoV-229E-3CL,5H8,340
NCIDIV_4868,A2,HCoV-229E-3CL,5A9,103
NCIDIV_4868,A2,HCoV-NL63-3CL,5H10,220
NCIDIV_4868,A2,HCoV-NL63-3CL,5A11,489
NCIDIV_4868,A2,HCoV-NL63-3CL,5C11,318
NCIDIV_4868,A2,HCoV-NL63-3CL,5E11,315
NCIDIV_4868,A2,HCoV-NL63-3CL,5F11,486
NCIDIV_4868,A2,SARS-CoV-1-3CL,2F1,140
NCIDIV_4868,A2,SARS-CoV-1-3CL,2G1,179
NCIDIV_4868,A2,SARS-CoV-1-3CL,2A2,93
NCIDIV_4868,A2,SARS-CoV-1-3CL,2C2,231
NCIDIV_4868,A2,SARS-CoV-1-3CL,2D2,222
NCIDIV_4868,A2,SARS-CoV-2-3CL,9E2,1584
NCIDIV_4868,A2,SARS-CoV-2-3CL,1E12,1500
NCIDIV_4868,A2,SARS-CoV-2-3CL,1G12,1125
NCIDIV_4868,A2,SARS-CoV-2-3CL,1H12,1678
NCIDIV_4868,A2,SARS-CoV-2-3CL,4E1,1311
NCIDIV_4868,A2,MERS-CoV-3CL,8B4,273
NCIDIV_4868,A2,MERS-CoV-3CL,8D4,352
NCIDIV_4868,A2,MERS-CoV-3CL,8F4,261
NCIDIV_4868,A2,MERS-CoV-3CL,8H4,416
NCIDIV_4868,A2,MERS-CoV-3CL,8A6,322
NCIDIV_4868,A2,HCoV-HKU1-3CL,3D10,908
NCIDIV_4868,A2,HCoV-HKU1-3CL,3E10,945
NCIDIV_4868,A2,HCoV-HKU1-3CL,3H10,761
NCIDIV_4868,A2,HCoV-HKU1-3CL,3C11,809
NCIDIV_4868,A2,HCoV-HKU1-3CL,3D11,898
NCIDIV_4868,A2,HCoV-OC43-3CL,7G1,991
NCIDIV_4868,A2,HCoV-OC43-3CL,7H1,1617
NCIDIV_4868,A2,HCoV-OC43-3CL,7A2,1944
NCIDIV_4868,A2,HCoV-OC43-3CL,7B2,1582
NCIDIV_4868,A2,HCoV-OC43-3CL,7D2,1304
NCIDIV_4868,A2,Bat-CoV-HKU4-3CL,7E3,600
NCIDIV_4868,A2,Bat-CoV-HKU4-3CL,7F3,662
NCIDIV_4868,A2,Bat-CoV-HKU4-3CL,7G3,813
NCIDIV_4868,A2,Bat-CoV-HKU4-3CL,7H3,565
NCIDIV_4868,A2,Bat-CoV-HKU4-3CL,7A4,750
NCIDIV_4868,A2,Bat-CoV-HKU9-3CL,11D8,217
NCIDIV_4868,A2,Bat-CoV-HKU9-3CL,11F8,221
NCIDIV_4868,A2,Bat-CoV-HKU9-3CL,11G8,60
NCIDIV_4868,A2,Bat-CoV-HKU9-3CL,11H8,67
NCIDIV_4868,A2,Bat-CoV-HKU9-3CL,11B9,220
NCIDIV_4868,A2,Bat-SV-CoVZC45-3CL,5C4,916
NCIDIV_4868,A2,Bat-SV-CoVZC45-3CL,5D4,544
NCIDIV_4868,A2,Bat-SV-CoVZC45-3CL,5F4,373
NCIDIV_4868,A2,Bat-SV-CoVZC45-3CL,9D6,584
NCIDIV_4868,A2,Bat-SV-CoVZC45-3CL,5A5,655
NCIDIV_4868,A2,Beluga-CoV-SW1,11D2,52
NCIDIV_4868,A2,Beluga-CoV-SW1,11G2,119
NCIDIV_4868,A2,Beluga-CoV-SW1,11H2,25
NCIDIV_4868,A2,Beluga-CoV-SW1,11A3,48
NCIDIV_4868,A2,Beluga-CoV-SW1,11B3,29
NCIDIV_4868,A2,HCoV-NL63-PLP2,6H1,357
NCIDIV_4868,A2,HCoV-NL63-PLP2,6A2,508
NCIDIV_4868,A2,HCoV-NL63-PLP2,6C2,428
NCIDIV_4868,A2,HCoV-NL63-PLP2,6E2,432
NCIDIV_4868,A2,HCoV-NL63-PLP2,6F2,526
NCIDIV_4868,A2,SARS-CoV-1-PLP,6B4,241
NCIDIV_4868,A2,SARS-CoV-1-PLP,6C4,341
NCIDIV_4868,A2,SARS-CoV-1-PLP,6D4,159
NCIDIV_4868,A2,SARS-CoV-1-PLP,6E4,148
NCIDIV_4868,A2,SARS-CoV-1-PLP,6G4,213
NCIDIV_4868,A2,SARS-CoV-2-PLP,6D6,398
NCIDIV_4868,A2,SARS-CoV-2-PLP,6E6,364
NCIDIV_4868,A2,SARS-CoV-2-PLP,6F6,468
NCIDIV_4868,A2,SARS-CoV-2-PLP,6H6,463
NCIDIV_4868,A2,SARS-CoV-2-PLP,6A7,560
NCIDIV_4868,A2,MERS-CoV-PLP,6B9,358
NCIDIV_4868,A2,MERS-CoV-PLP,6C9,448
NCIDIV_4868,A2,MERS-CoV-PLP,6E9,391
NCIDIV_4868,A2,MERS-CoV-PLP,6F9,409
NCIDIV_4868,A2,MERS-CoV-PLP,6H9,450
NCIDIV_4868,A2,Bat-SL-CoVZC45-PLP2,7E2,455
NCIDIV_4868,A2,Bat-SL-CoVZC45-PLP2,7G2,291
NCIDIV_4868,A2,Bat-SL-CoVZC45-PLP2,7H2,449
NCIDIV_4868,A2,Bat-SL-CoVZC45-PLP2,7A3,402
NCIDIV_4868,A2,Bat-SL-CoVZC45-PLP2,7B3,441
NCIDIV_4868,A2,LGTV,4C7,1146
NCIDIV_4868,A2,LGTV,4E10,1112
NCIDIV_4868,A2,LGTV,4F12,1116
NCIDIV_4868,A2,LGTV,4F7,1433
NCIDIV_4868,A2,LGTV,4F10,1342
NCIDIV_4868,A2,DENV,11C6,2193
NCIDIV_4868,A2,DENV,11D6,3684
NCIDIV_4868,A2,DENV,11H6,2675
NCIDIV_4868,A2,DENV,11A7,2378
NCIDIV_4868,A2,POWV,7B4,444
NCIDIV_4868,A2,POWV,7C4,391
NCIDIV_4868,A2,POWV,7E4,478
NCIDIV_4868,A2,POWV,7F4,768
NCIDIV_4868,A2,POWV,7A5,680
NCIDIV_4868,A2,WNV,7G6,1001
NCIDIV_4868,A2,WNV,7H6,479
NCIDIV_4868,A2,WNV,7A7,1116
NCIDIV_4868,A2,WNV,7B7,1325
NCIDIV_4868,A2,WNV,7D7,909
NCIDIV_4868,A2,ZIKV,1G7,953
NCIDIV_4868,A2,ZIKV,1A8,1446
NCIDIV_4868,A2,ZIKV,1C8,1774
NCIDIV_4868,A2,ZIKV,1D8,1740
NCIDIV_4868,A2,ZIKV,1E8,1889
NCIDIV_4868,A2,HCV,7E12,453
NCIDIV_4868,A2,HCV,7F12,591
NCIDIV_4868,A2,HCV,7G12,457
NCIDIV_4868,A2,HCV,7H12,278
NCIDIV_4868,A2,HCV,9B1,331
NCIDIV_4868,A2,SLEV,9H2,118
NCIDIV_4868,A2,SLEV,9B3,133
NCIDIV_4868,A2,SLEV,9E3,156
NCIDIV_4868,A2,SLEV,9F3,166
NCIDIV_4868,A2,SLEV,9H3,86
NCIDIV_4868,A2,KUNV,7A8,936
NCIDIV_4868,A2,KUNV,7E8,903
NCIDIV_4868,A2,KUNV,7F8,1087
NCIDIV_4868,A2,KUNV,7H8,1049
NCIDIV_4868,A2,KUNV,7D9,1070
NCIDIV_4868,A2,PV,2D6,1234
NCIDIV_4868,A2,PV,2F6,1104
NCIDIV_4868,A2,PV,2G6,928
NCIDIV_4868,A2,PV,2B7,1701
NCIDIV_4868,A2,PV,2C7,1199
NCIDIV_4868,A2,SV-A,9B5,527
NCIDIV_4868,A2,SV-A,9D5,368
NCIDIV_4868,A2,SV-A,9E5,590
NCIDIV_4868,A2,SV-A,9F5,417
NCIDIV_4868,A2,SV-A,9G5,488
NCIDIV_4868,A2,HAV,7E11,1368
NCIDIV_4868,A2,HAV,7F11,1563
NCIDIV_4868,A2,HAV,7G11,1026
NCIDIV_4868,A2,HAV,7H11,1625
NCIDIV_4868,A2,EMCV,9B12,1018
NCIDIV_4868,A2,EMCV,9D12,935
NCIDIV_4868,A2,EMCV,9E12,1792
NCIDIV_4868,A2,EMCV,9F12,611
NCIDIV_4868,A2,HPeV,2A8,274
NCIDIV_4868,A2,HPeV,2B8,174
NCIDIV_4868,A2,HPeV,2C8,203
NCIDIV_4868,A2,HPeV,2D8,204
NCIDIV_4868,A2,HPeV,2E8,194
NCIDIV_4868,A2,HRV-B14,9C1,315
NCIDIV_4868,A2,HRV-B14,9H1,556
NCIDIV_4868,A2,HRV-B14,9A2,441
NCIDIV_4868,A2,HRV-B14,9B2,304
NCIDIV_4868,A2,HRV-B14,9C2,814
NCIDIV_4868,A2,CV-B3,7E9,104
NCIDIV_4868,A2,CV-B3,7F9,60
NCIDIV_4868,A2,CV-B3,7H9,100
NCIDIV_4868,A2,CV-B3,7A10,113
NCIDIV_4868,A2,CV-B3,7B10,41
NCIDIV_4868,A2,HTLV,3B6,245
NCIDIV_4868,A2,HTLV,3D6,437
NCIDIV_4868,A2,HTLV,3F6,188
NCIDIV_4868,A2,HTLV,3A7,348
NCIDIV_4868,A2,HTLV,3B7,227
NCIDIV_4868,A2,HIV-2,7E10,546
NCIDIV_4868,A2,HIV-2,7D12,982
NCIDIV_4868,A2,HIV-2,9G2,571
NCIDIV_4868,A2,HIV-2,9A5,308
NCIDIV_4868,A2,HIV-2,9A9,434
NCIDIV_4868,A2,HIV-1,1E3,666
NCIDIV_4868,A2,HIV-1,9C10,1043
NCIDIV_4868,A2,HIV-1,1G3,756
NCIDIV_4868,A2,HIV-1,1A4,1371
NCIDIV_4868,A2,HIV-1,1B4,424
NCIDIV_4868,A2,HHV-3,9A4,409
NCIDIV_4868,A2,HHV-3,9B4,257
NCIDIV_4868,A2,HHV-3,9C4,395
NCIDIV_4868,A2,HHV-3,9D4,208
NCIDIV_4868,A2,HHV-3,9F4,163
NCIDIV_4868,A2,YES1,4C9,1486
NCIDIV_4868,A2,YES1,4E9,1254
NCIDIV_4868,A2,YES1,4G9,1167
NCIDIV_4868,A2,YES1,4B10,803
NCIDIV_4868,A2,YES1,4C10,909
NCIDIV_4868,A2,c-Src,1D4,2729
NCIDIV_4868,A2,c-Src,1D7,2322
NCIDIV_4868,A2,c-Src,1B10,1766
NCIDIV_4868,A2,c-Src,4G1,2539
NCIDIV_4868,A2,c-Src,9F11,2037
NCIDIV_4868,A2,FES,6A3,608
NCIDIV_4868,A2,FES,6D5,414
NCIDIV_4868,A2,FES,6E7,464
NCIDIV_4868,A2,FES,6C10,628
NCIDIV_4868,A2,FES,7D3,650
NCIDIV_4868,A2,EYFP,3C5,7677
NCIDIV_4868,A2,EYFP,3D5,9182
NCIDIV_4868,A2,EYFP,3F5,8293
NCIDIV_4868,A2,EYFP,3H5,8477
NCIDIV_4868,A2,EYFP,3A6,8973
NCIDIV_4868,A3,CCHFV,6A1,65
NCIDIV_4868,A3,CCHFV,6B1,44
NCIDIV_4868,A3,CCHFV,6C1,138
NCIDIV_4868,A3,CCHFV,6E1,103
NCIDIV_4868,A3,CCHFV,6F1,38
NCIDIV_4868,A3,DUGV,7D10,272
NCIDIV_4868,A3,DUGV,2H8,190
NCIDIV_4868,A3,DUGV,2A9,175
NCIDIV_4868,A3,DUGV,2C9,302
NCIDIV_4868,A3,DUGV,2D9,231
NCIDIV_4868,A3,NWV,7B12,351
NCIDIV_4868,A3,NWV,10A12,480
NCIDIV_4868,A3,NWV,10B12,404
NCIDIV_4868,A3,NWV,10D12,630
NCIDIV_4868,A3,NWV,10E12,517
NCIDIV_4868,A3,SHV,3F11,45
NCIDIV_4868,A3,SHV,3H11,41
NCIDIV_4868,A3,SHV,3A12,25
NCIDIV_4868,A3,SHV,3E12,10
NCIDIV_4868,A3,SHV,3F12,15
NCIDIV_4868,A3,LV,6B3,295
NCIDIV_4868,A3,LV,6C3,191
NCIDIV_4868,A3,LV,6D3,149
NCIDIV_4868,A3,LV,6E3,175
NCIDIV_4868,A3,LV,6G3,249
NCIDIV_4868,A3,HCoV-229E-3CL,5D8,396
NCIDIV_4868,A3,HCoV-229E-3CL,5E8,513
NCIDIV_4868,A3,HCoV-229E-3CL,5F8,475
NCIDIV_4868,A3,HCoV-229E-3CL,5H8,553
NCIDIV_4868,A3,HCoV-229E-3CL,5A9,322
NCIDIV_4868,A3,HCoV-NL63-3CL,5H10,756
NCIDIV_4868,A3,HCoV-NL63-3CL,5A11,467
NCIDIV_4868,A3,HCoV-NL63-3CL,5C11,264
NCIDIV_4868,A3,HCoV-NL63-3CL,5E11,528
NCIDIV_4868,A3,HCoV-NL63-3CL,5F11,791
NCIDIV_4868,A3,SARS-CoV-1-3CL,2F1,110
NCIDIV_4868,A3,SARS-CoV-1-3CL,2G1,265
NCIDIV_4868,A3,SARS-CoV-1-3CL,2A2,280
NCIDIV_4868,A3,SARS-CoV-1-3CL,2C2,294
NCIDIV_4868,A3,SARS-CoV-1-3CL,2D2,148
NCIDIV_4868,A3,SARS-CoV-2-3CL,9E2,2031
NCIDIV_4868,A3,SARS-CoV-2-3CL,1E12,1890
NCIDIV_4868,A3,SARS-CoV-2-3CL,1G12,899
NCIDIV_4868,A3,SARS-CoV-2-3CL,1H12,759
NCIDIV_4868,A3,SARS-CoV-2-3CL,4E1,1080
NCIDIV_4868,A3,MERS-CoV-3CL,8B4,85
NCIDIV_4868,A3,MERS-CoV-3CL,8D4,256
NCIDIV_4868,A3,MERS-CoV-3CL,8F4,254
NCIDIV_4868,A3,MERS-CoV-3CL,8H4,253
NCIDIV_4868,A3,MERS-CoV-3CL,8A6,247
NCIDIV_4868,A3,HCoV-HKU1-3CL,3D10,1052
NCIDIV_4868,A3,HCoV-HKU1-3CL,3E10,787
NCIDIV_4868,A3,HCoV-HKU1-3CL,3H10,900
NCIDIV_4868,A3,HCoV-HKU1-3CL,3C11,934
NCIDIV_4868,A3,HCoV-HKU1-3CL,3D11,712
NCIDIV_4868,A3,HCoV-OC43-3CL,7G1,1552
NCIDIV_4868,A3,HCoV-OC43-3CL,7H1,2010
NCIDIV_4868,A3,HCoV-OC43-3CL,7A2,2471
NCIDIV_4868,A3,HCoV-OC43-3CL,7B2,1894
NCIDIV_4868,A3,HCoV-OC43-3CL,7D2,1776
NCIDIV_4868,A3,Bat-CoV-HKU4-3CL,7E3,478
NCIDIV_4868,A3,Bat-CoV-HKU4-3CL,7F3,412
NCIDIV_4868,A3,Bat-CoV-HKU4-3CL,7G3,760
NCIDIV_4868,A3,Bat-CoV-HKU4-3CL,7H3,441
NCIDIV_4868,A3,Bat-CoV-HKU4-3CL,7A4,949
NCIDIV_4868,A3,Bat-CoV-HKU9-3CL,11D8,277
